trial,sigma,gap,method,n_missing,rmse,mae,bias
37,0.15,8,locf,24,0.6335762186069117,0.4871034159827337,0.1288328852206149
37,0.15,8,nearest,24,0.4160898604906941,0.32609130096137273,0.0886747734883785
37,0.15,8,linear,24,0.3407527892687195,0.31496466178661026,0.08867477348837853
38,0.15,8,locf,24,0.6488669444719537,0.5163737320050028,0.13847386722725774
38,0.15,8,nearest,24,0.32633130594320964,0.2088744931710312,0.02610383913020699
38,0.15,8,linear,24,0.260923791729361,0.2158408116559253,0.02610383913020699
39,0.15,8,locf,24,0.7255089493584257,0.5212267812114633,-0.20228798164128337
39,0.15,8,nearest,24,0.3773807956931212,0.28043531873103095,-0.06562402281359882
39,0.15,8,linear,24,0.18587331949849045,0.15376160256820928,-0.06562402281359883
40,0.15,8,locf,24,0.289599211950804,0.26792720739672315,-0.05581523020960689
40,0.15,8,nearest,24,0.2018257702887139,0.17923655456513557,-0.05748347695229878
40,0.15,8,linear,24,0.11738701120670528,0.10421459301859647,-0.05748347695229877
41,0.15,8,locf,24,0.49801208858924634,0.3478897075273408,0.25099938139173394
41,0.15,8,nearest,24,0.3137463325808975,0.21669800097858757,-0.010518785935723954
41,0.15,8,linear,24,0.25821690164114164,0.20791510119390078,-0.010518785935723965
42,0.15,8,locf,24,0.7658775054061163,0.6115291132954358,0.08817199599402308
42,0.15,8,nearest,24,0.5190794482235656,0.40138813628406317,0.273544744967446
42,0.15,8,linear,24,0.29076848215805245,0.2735447449674461,0.2735447449674461
43,0.15,8,locf,24,0.5296574587528033,0.4637952352665608,0.17207530195144902
43,0.15,8,nearest,24,0.3412361426487653,0.2951006046835578,-0.15297443152394963
43,0.15,8,linear,24,0.27131481918029055,0.2396499080903026,-0.1529744315239497
44,0.15,8,locf,24,0.5768496148723177,0.46850285589154916,-0.35258565392068975
44,0.15,8,nearest,24,0.38497682318318704,0.3028310432479355,0.03761686857508878
44,0.15,8,linear,24,0.30887402799977864,0.2742661965230895,0.03761686857508873
45,0.15,8,locf,24,0.46541643254061865,0.3380319355908738,-0.23380876024963246
45,0.15,8,nearest,24,0.3030490963105489,0.2097289096235322,0.10902041779567784
45,0.15,8,linear,24,0.19729992146086409,0.13602959510102317,0.10902041779567789
46,0.15,8,locf,24,0.4485019799250451,0.33550923843796654,-0.16601941428784114
46,0.15,8,nearest,24,0.301817653575323,0.23509912845272418,-0.16723500569020758
46,0.15,8,linear,24,0.22715209731393818,0.18727445194025324,-0.16723500569020766
47,0.15,8,locf,24,0.1644130155595554,0.1290023861746055,-0.0824233394730146
47,0.15,8,nearest,24,0.1855735942754712,0.1363544443322401,0.0854151197685935
47,0.15,8,linear,24,0.1470116148436314,0.12140391904167047,0.0854151197685935
48,0.15,8,locf,24,0.6126651213266935,0.5656343516891794,-0.20723181027214244
48,0.15,8,nearest,24,0.4518819493330622,0.38573014993033145,0.11355495251405494
48,0.15,8,linear,24,0.2206113032898245,0.19552900041629653,0.11355495251405491
1,0.15,16,locf,48,0.5399808581455001,0.4509651127209325,-0.06782597982595358
1,0.15,16,nearest,48,0.6388401140999636,0.48681104225249944,0.28766850233765084
1,0.15,16,linear,48,0.5510207685370706,0.4511235405665312,0.28766850233765084
2,0.15,16,locf,48,1.01660270902905,0.8018122030890442,-0.0040784505373384254
2,0.15,16,nearest,48,0.5976585421677019,0.4633109425021318,-0.09904131766036435
2,0.15,16,linear,48,0.34771751235463516,0.2792890446687956,-0.0990413176603644
3,0.15,16,locf,48,0.7148258824406665,0.5822442167262293,-0.07560122464039687
3,0.15,16,nearest,48,0.32551653434317357,0.25931296207746773,0.05076320648926763
3,0.15,16,linear,48,0.3110393569439826,0.24330378492724225,0.050763206489267625
4,0.15,16,locf,48,0.9867911746839854,0.7671400559745409,0.0015242701426686027
4,0.15,16,nearest,48,0.4323168280889922,0.2685136672447209,0.1565454790442746
4,0.15,16,linear,48,0.3361707525699102,0.27053613676755056,0.1565454790442746
5,0.15,16,locf,48,1.3933106572129725,1.2338671105293857,0.07640070716491365
5,0.15,16,nearest,48,0.8021462094832591,0.6414114773272392,0.0037214356281169924
5,0.15,16,linear,48,0.6625659994419938,0.5253116294193148,0.0037214356281169473
6,0.15,16,locf,48,0.8897273173950992,0.6980806205692803,-0.5666639052144907
6,0.15,16,nearest,48,0.45846268562419507,0.3430343689031052,-0.23043910480809834
6,0.15,16,linear,48,0.4908381922046271,0.3861130124656811,-0.23043910480809834
7,0.15,16,locf,48,0.9170312837542128,0.7276801850581571,0.2966946998376845
7,0.15,16,nearest,48,0.47147522835384215,0.3714680732959362,0.10772227311863558
7,0.15,16,linear,48,0.3656008183624611,0.30007395939833614,0.10772227311863562
8,0.15,16,locf,48,0.9958267245888379,0.8067977563856025,-0.2505600226553221
8,0.15,16,nearest,48,0.6084570059883629,0.49264004728466215,-0.22843152766810562
8,0.15,16,linear,48,0.612910203768745,0.5143558619908236,-0.22843152766810562
9,0.15,16,locf,48,0.47304623800696377,0.3737748434974956,0.20584888612889438
9,0.15,16,nearest,48,0.422918925331328,0.2941327205732643,0.1071335225281429
9,0.15,16,linear,48,0.4181423712180564,0.3071564309555885,0.1071335225281429
10,0.15,16,locf,48,0.8085670553945002,0.6360390334788394,-0.05249060639831074
10,0.15,16,nearest,48,0.5917678259935115,0.5166975806667564,-0.0007413413263848284
10,0.15,16,linear,48,0.5671670420063523,0.4671393976195734,-0.0007413413263847995
11,0.15,16,locf,48,0.6566193300091027,0.4963679868158768,0.06735680837114817
11,0.15,16,nearest,48,0.4549737741012996,0.35999316799679254,-0.11460019071109206
11,0.15,16,linear,48,0.4614455196197691,0.3593792382130012,-0.1146001907110921
12,0.15,16,locf,48,0.6484311746800767,0.51561461780576,-0.0978441275223027
12,0.15,16,nearest,48,0.44556818305361806,0.360663064072571,0.09683819917780866
12,0.15,16,linear,48,0.41496309552642,0.30828711101883405,0.09683819917780867
13,0.15,16,locf,48,0.40336142796773994,0.32196330831762077,-0.09636872088876759
13,0.15,16,nearest,48,0.6413776535922815,0.4423972929477382,-0.12920199805351842
13,0.15,16,linear,48,0.5823305752275635,0.45355613207104994,-0.1292019980535184
14,0.15,16,locf,48,0.5109917002946854,0.399774752093702,0.26570095129679416
14,0.15,16,nearest,48,0.442169264080883,0.3103592788521358,0.16543968444088272
14,0.15,16,linear,48,0.44084494111543726,0.311044725150376,0.16543968444088272
15,0.15,16,locf,48,1.0603653693674486,0.9417981148530439,-0.24052834126233305
15,0.15,16,nearest,48,0.6698754454261197,0.49878280662312263,0.09522644755187641
15,0.15,16,linear,48,0.47948553064053423,0.3751148587167572,0.09522644755187641
16,0.15,16,locf,48,1.3805885652029406,1.236394208420253,-0.6150349067277072
16,0.15,16,nearest,48,0.8089552356225418,0.6769370113918841,-0.08550233983990745
16,0.15,16,linear,48,0.6619649145496105,0.5276445597492844,-0.08550233983990747
17,0.15,16,locf,48,0.7922600840343867,0.625131619325291,-0.3318951364438335
17,0.15,16,nearest,48,0.5965172283292185,0.5060004308290762,-0.21668152095781043
17,0.15,16,linear,48,0.6124030945816711,0.517795635499222,-0.21668152095781043
18,0.15,16,locf,48,0.8220858678475161,0.6862573912799226,-0.1412733892050699
18,0.15,16,nearest,48,0.6758110123054873,0.5653588870728886,0.07019569482678971
18,0.15,16,linear,48,0.6357867150659169,0.5158763621998412,0.07019569482678968
19,0.15,16,locf,48,0.7456170477517636,0.5992239344555654,-0.00644979078021857
19,0.15,16,nearest,48,0.6949512403312433,0.5476911033581998,0.08881154934829132
19,0.15,16,linear,48,0.6255706882011359,0.5027447226897946,0.08881154934829132
20,0.15,16,locf,48,0.7480473468874366,0.6028276035454332,0.34771331912314213
20,0.15,16,nearest,48,0.36461011363167717,0.2518978112774113,0.035629399220038264
20,0.15,16,linear,48,0.2735704766262471,0.22129740236188003,0.03562939922003825
21,0.15,16,locf,48,0.9627320038938487,0.8672863369128146,-0.2879939205198758
21,0.15,16,nearest,48,0.593645337491478,0.4974175089305311,-0.1527807304796807
21,0.15,16,linear,48,0.3499660181375548,0.28333962596509027,-0.15278073047968063
22,0.15,16,locf,48,0.7634891677205322,0.6081013777674246,0.32248718084211614
22,0.15,16,nearest,48,0.24945111077190424,0.19700787772484327,0.015022661789953567
22,0.15,16,linear,48,0.2825852761364804,0.25328208399065266,0.015022661789953554
23,0.15,16,locf,48,0.9236676778554144,0.7724695287752081,0.047208066709218066
23,0.15,16,nearest,48,0.6554558418554641,0.5422760192943912,0.2737980757643856
23,0.15,16,linear,48,0.4928191391654679,0.34642850596515345,0.2737980757643856
24,0.15,16,locf,48,0.5070103977060363,0.4316336511975492,-0.1627058376456713
24,0.15,16,nearest,48,0.5009702206343597,0.42162922221987426,-0.2486146557804126
24,0.15,16,linear,48,0.4502535919524778,0.3608083458687716,-0.2486146557804126
25,0.15,16,locf,48,0.9590592773867154,0.7336427788796053,0.254676875800464
25,0.15,16,nearest,48,0.4187185322820577,0.27667378162311973,0.09462017172050947
25,0.15,16,linear,48,0.35471460231600116,0.27731692321410345,0.09462017172050947
26,0.15,16,locf,48,0.8158250293896036,0.6825314870584637,0.2586579935088636
26,0.15,16,nearest,48,0.628394402895738,0.5095696870659546,0.18077211388209724
26,0.15,16,linear,48,0.5851975556658832,0.4981723477099584,0.18077211388209724
27,0.15,16,locf,48,1.0862118299073675,0.8561282963555369,-0.6129107677595592
27,0.15,16,nearest,48,0.6309457431381974,0.45828228439578456,-0.06351378004236737
27,0.15,16,linear,48,0.5253312264460417,0.4254428238519343,-0.06351378004236731
28,0.15,16,locf,48,0.8776947168686445,0.7304193043348967,-0.5043269893386833
28,0.15,16,nearest,48,0.5092979048969457,0.33754809525903323,-0.20241402548554235
28,0.15,16,linear,48,0.42815710875362806,0.3425901483151456,-0.20241402548554235
29,0.15,16,locf,48,0.7748856122383877,0.5885674352557836,0.34509193201382776
29,0.15,16,nearest,48,0.46823781937224634,0.4043805559421834,-0.08334148790401608
29,0.15,16,linear,48,0.22484119971789626,0.19003468901109152,-0.08334148790401603
30,0.15,16,locf,48,0.9149514097094292,0.7129187332935478,0.1788768034997301
30,0.15,16,nearest,48,0.4078729158947766,0.3106764842425066,-0.13413322667887131
30,0.15,16,linear,48,0.30901776939551145,0.23499944015720442,-0.13413322667887126
31,0.15,16,locf,48,0.9124209657967112,0.7178500867588046,0.6931542956239394
31,0.15,16,nearest,48,0.6521518049979064,0.5421443203087795,0.21229917827733813
31,0.15,16,linear,48,0.40875430462527845,0.34088937715598994,0.2122991782773381
32,0.15,16,locf,48,0.9020919572364234,0.6792256370757297,0.4113132620054661
32,0.15,16,nearest,48,0.29166768519828273,0.20728496249206985,0.034304509793261294
32,0.15,16,linear,48,0.26625348905714274,0.21864211064336778,0.034304509793261294
33,0.15,16,locf,48,0.8172454664914761,0.689173687681571,0.056670224069368745
33,0.15,16,nearest,48,0.5666027148702961,0.4208120035101534,0.061578815993285574
33,0.15,16,linear,48,0.5269835009685552,0.4333000183553442,0.061578815993285546
34,0.15,16,locf,48,0.6209556097450348,0.46203973328171166,0.37617674433961135
34,0.15,16,nearest,48,0.5532672464587475,0.3929263845387834,0.27821019552325404
34,0.15,16,linear,48,0.4506510212798586,0.3169511877879491,0.27821019552325404
35,0.15,16,locf,48,0.7743014202227856,0.5545657413422047,0.3150137535338215
35,0.15,16,nearest,48,0.4666946083096449,0.31596246072214645,0.054990326228303736
35,0.15,16,linear,48,0.2796543808921759,0.22375072362055604,0.05499032622830372
36,0.15,16,locf,48,1.1039208629210946,0.8794628552214979,-0.17588756091095847
36,0.15,16,nearest,48,0.5873960235820194,0.47946641011016206,0.06099914948520856
36,0.15,16,linear,48,0.3500260074222428,0.2860115523440776,0.060999149485208605
37,0.15,16,locf,48,1.0336873138456097,0.8639077649849497,0.17259038268227322
37,0.15,16,nearest,48,0.5818417914371746,0.432716132600578,-0.10242932022448231
37,0.15,16,linear,48,0.4187906632320167,0.34252716459046484,-0.10242932022448233
38,0.15,16,locf,48,0.6902830955501639,0.558127218768422,0.001254702407362765
38,0.15,16,nearest,48,0.6618891187065946,0.5654016396992783,0.24646387739828346
38,0.15,16,linear,48,0.5482254532041467,0.38747411764854284,0.2464638773982835
39,0.15,16,locf,48,1.0494520719727873,0.838554469408929,0.02103786136683976
39,0.15,16,nearest,48,0.645228623821659,0.45296720985588507,-0.2911446812341383
39,0.15,16,linear,48,0.4510799777645384,0.31452981312053524,-0.2911446812341383
40,0.15,16,locf,48,0.7056197136001154,0.5329211022020807,0.23876450180499278
40,0.15,16,nearest,48,0.7252733628234297,0.5651261725730109,-0.2753976773772618
40,0.15,16,linear,48,0.4845073590694971,0.3806259897490376,-0.2753976773772618
41,0.15,16,locf,48,0.8887391536414918,0.658901630269574,0.3687610102138759
41,0.15,16,nearest,48,0.5119820470090262,0.3778191007875775,0.10096791566049183
41,0.15,16,linear,48,0.49127884576957215,0.3748920692892456,0.10096791566049183
42,0.15,16,locf,48,1.1319999624904293,0.9865365219865719,-0.19267377733397176
42,0.15,16,nearest,48,0.5616920745814772,0.3975076423623511,-0.01264925519242332
42,0.15,16,linear,48,0.39898018444961486,0.3128858645234162,-0.012649255192423306
43,0.15,16,locf,48,0.669020670354723,0.5699037524173926,0.297030498751496
43,0.15,16,nearest,48,0.5613972204040123,0.4428173748046709,0.2153992347179278
43,0.15,16,linear,48,0.5048146466208561,0.3562075722812981,0.21539923471792785
44,0.15,16,locf,48,0.8247416698005802,0.720046510670408,-0.6620879096849782
44,0.15,16,nearest,48,0.5285718508200901,0.4184029847195799,-0.16727458566222198
44,0.15,16,linear,48,0.4800691010163782,0.3863324476844286,-0.16727458566222198
45,0.15,16,locf,48,0.86862199492951,0.6586245591536627,-0.3832312217364602
45,0.15,16,nearest,48,0.659950032966548,0.509298419519966,-0.4560622903604525
45,0.15,16,linear,48,0.5962575067281083,0.49883509876733134,-0.4560622903604525
46,0.15,16,locf,48,0.6329860217614756,0.5184032861455296,0.0005921444925102853
46,0.15,16,nearest,48,0.6230847837402095,0.4531581815794407,0.1397184650377543
46,0.15,16,linear,48,0.505858629391348,0.40020874913225124,0.13971846503775434
47,0.15,16,locf,48,0.6111468957718259,0.39786746157252306,-0.16942014593996868
47,0.15,16,nearest,48,0.5284601674459924,0.36763091663671155,-0.21856785203200382
47,0.15,16,linear,48,0.40546890156291343,0.32998909809489146,-0.2185678520320038
48,0.15,16,locf,48,1.1902382550019668,1.0259196102924262,-0.42464869999959837
48,0.15,16,nearest,48,0.7098923899641651,0.5969614724982425,-0.15173843216486968
48,0.15,16,linear,48,0.29060004249591803,0.24089157404412606,-0.15173843216486962
1,0.3,4,locf,12,0.3247792581437518,0.27792842366131126,-0.05673375484116359
1,0.3,4,nearest,12,0.2701673900264406,0.19996473951714497,-0.12085342865760078
1,0.3,4,linear,12,0.15293699132853997,0.12513508634205286,-0.12085342865760078
2,0.3,4,locf,12,0.6530119015803145,0.5924810754356801,0.3916861810311105
2,0.3,4,nearest,12,0.4440887862116566,0.3757509283584366,0.2989080604372509
2,0.3,4,linear,12,0.3365461419265503,0.29890806043725093,0.29890806043725093
3,0.3,4,locf,12,0.43899427558545595,0.43201519299331975,0.17022637592606535
3,0.3,4,nearest,12,0.667626418634989,0.5798227893720682,0.34510598411988186
3,0.3,4,linear,12,0.6365189393745069,0.5798227893720681,0.34510598411988197
4,0.3,4,locf,12,0.2000510208578065,0.13971776264725855,0.026196509687279167
4,0.3,4,nearest,12,0.2314937853268404,0.186752399223813,-0.11661247944543322
4,0.3,4,linear,12,0.17839786095763946,0.14918487244170797,-0.11661247944543322
5,0.3,4,locf,12,0.7772520205368951,0.7094212890085037,0.09568755693242781
5,0.3,4,nearest,12,0.453844213234263,0.4036527435687482,0.03658195708843135
5,0.3,4,linear,12,0.19500917584962865,0.17173043688563108,0.03658195708843134
6,0.3,4,locf,12,0.5039200227418104,0.32196422719837975,-0.2924311402116774
6,0.3,4,nearest,12,0.3614240988060267,0.2532822148519504,-0.1566006234823296
6,0.3,4,linear,12,0.25878007328236463,0.2299859053689972,-0.15660062348232956
7,0.3,4,locf,12,0.2175302742145834,0.17145428817689434,0.12004232686310591
7,0.3,4,nearest,12,0.28993716379704987,0.2168925799883531,-0.11484373309349653
7,0.3,4,linear,12,0.16474432209918638,0.13631791415952385,-0.11484373309349653
8,0.3,4,locf,12,0.1746449334708951,0.13777200716662769,0.004544043629039281
8,0.3,4,nearest,12,0.4224921025976318,0.3640188900000432,-0.08882793727285788
8,0.3,4,linear,12,0.3797904837445569,0.342969965106914,-0.08882793727285786
9,0.3,4,locf,12,0.3344103637379547,0.2871276887421978,-0.27880465967614715
9,0.3,4,nearest,12,0.6592156256995809,0.5248742948291755,-0.5149887619792013
9,0.3,4,linear,12,0.6108145179163664,0.5245617940723908,-0.5149887619792013
10,0.3,4,locf,12,0.4117296959465675,0.3961604854834539,0.19093953454311544
10,0.3,4,nearest,12,0.26847596324844386,0.233488719686166,0.07028262757317935
10,0.3,4,linear,12,0.18694250923575784,0.15790690652230802,0.07028262757317935
11,0.3,4,locf,12,0.3045657103575078,0.24726059012767973,0.12288666718651153
11,0.3,4,nearest,12,0.1891524863038157,0.13934431748594459,0.1141437327713087
11,0.3,4,linear,12,0.17842048920397105,0.1510692629905073,0.1141437327713087
12,0.3,4,locf,12,0.488588462438583,0.44856593073341117,-0.4270998678736861
12,0.3,4,nearest,12,0.3963687561877303,0.3665565837661729,-0.10258182158166111
12,0.3,4,linear,12,0.23802354257135863,0.19816352061302445,-0.10258182158166114
13,0.3,4,locf,12,0.18641730864701928,0.1479291156754878,-0.12030505238711138
13,0.3,4,nearest,12,0.35088590398169134,0.2681507598810056,0.1901505972451475
13,0.3,4,linear,12,0.24867556874432784,0.19327488136331605,0.1901505972451475
14,0.3,4,locf,12,0.2908275627457377,0.2727797676394526,-0.032708916891266336
14,0.3,4,nearest,12,0.3008997030936708,0.25439570804364536,-0.09708784008667459
14,0.3,4,linear,12,0.14778172685599691,0.12149177470670446,-0.0970878400866746
15,0.3,4,locf,12,0.6816456210268564,0.4919252784011856,0.34929767767755543
15,0.3,4,nearest,12,0.4397172288004845,0.3259666052911579,0.3230953672198954
15,0.3,4,linear,12,0.3616616441249893,0.3230953672198954,0.3230953672198954
16,0.3,4,locf,12,0.5442132183060114,0.4525832947278119,-0.3486269621852627
16,0.3,4,nearest,12,0.3570180104951372,0.30356175101749744,-0.00220328662238993
16,0.3,4,linear,12,0.13918188907188073,0.11449580389995935,-0.00220328662238993
17,0.3,4,locf,12,0.4152536086936828,0.33916616911055436,0.07816844194494889
17,0.3,4,nearest,12,0.4039760723202107,0.3235655987418306,0.2081030408528973
17,0.3,4,linear,12,0.28451472330272837,0.20810304085289721,0.20810304085289721
18,0.3,4,locf,12,0.6579583527641004,0.636177733203844,-0.12737172249707004
18,0.3,4,nearest,12,0.41061994660987894,0.34766451186056385,-0.059393977587059034
18,0.3,4,linear,12,0.23693657353471195,0.21021055191224516,-0.059393977587059076
19,0.3,4,locf,12,0.4630007929360963,0.4220648269059197,0.024929002643849063
19,0.3,4,nearest,12,0.3521455408714773,0.315730405586171,-0.12466920481236794
19,0.3,4,linear,12,0.21646335640582753,0.19703838815770433,-0.12466920481236797
20,0.3,4,locf,12,0.2465618066304475,0.19694863104681426,0.08810420189586177
20,0.3,4,nearest,12,0.5775223077201199,0.4775267169082797,-0.0008208129365498603
20,0.3,4,linear,12,0.5178642958303508,0.46781757156426873,-0.0008208129365498418
21,0.3,4,locf,12,0.7032839413281076,0.5437572522879297,-0.18035044755394092
21,0.3,4,nearest,12,0.4849593702402473,0.39132444865146093,-0.06419313156209072
21,0.3,4,linear,12,0.18831379937601006,0.13916396788709898,-0.06419313156209075
22,0.3,4,locf,12,0.34527116223224474,0.26279909814741537,-0.1211904913814481
22,0.3,4,nearest,12,0.45952368208345623,0.39704834085050517,-0.3390633116803638
22,0.3,4,linear,12,0.4127920057192802,0.3390633116803638,-0.3390633116803638
23,0.3,4,locf,12,0.4994667907392679,0.4244694769779152,0.11168539584030558
23,0.3,4,nearest,12,0.3405613012406375,0.29551030225204894,0.01095966181653161
23,0.3,4,linear,12,0.16254604738128323,0.13248428782889776,0.010959661816531602
24,0.3,4,locf,12,0.5436863700898374,0.45574379875737353,-0.02960891900577532
24,0.3,4,nearest,12,0.3380177288697641,0.2856936253909141,0.10560727910583807
24,0.3,4,linear,12,0.1856641483702829,0.17159458994504098,0.10560727910583811
25,0.3,4,locf,12,0.3653711230006663,0.31793532723558915,0.06584598185014538
25,0.3,4,nearest,12,0.3491885836069602,0.3182613436131472,0.015632927281812287
25,0.3,4,linear,12,0.19815740140289742,0.17489806827723886,0.015632927281812287
26,0.3,4,locf,12,0.6061099050838523,0.5519012534485547,0.1685812912958982
26,0.3,4,nearest,12,0.3867372589272661,0.3349888903398042,-0.03029215768936792
26,0.3,4,linear,12,0.17990329898957144,0.16171320026344185,-0.030292157689367938
27,0.3,4,locf,12,0.4390187814236045,0.3208890875696136,-0.29121339282272923
27,0.3,4,nearest,12,0.3479675657448306,0.2908769492059029,0.06839929029083397
27,0.3,4,linear,12,0.15929777801119646,0.11176680740031812,0.06839929029083394
28,0.3,4,locf,12,0.565466902027325,0.3904924007166683,-0.2551704259422791
28,0.3,4,nearest,12,0.3842940750002685,0.2966459210456314,0.011171924956854826
28,0.3,4,linear,12,0.2855541793163363,0.2530665807459059,0.011171924956854831
29,0.3,4,locf,12,0.3153450588595498,0.28388686378661737,0.03103641859934538
29,0.3,4,nearest,12,0.1784189969952906,0.15059930712693523,-0.029038847918702215
29,0.3,4,linear,12,0.11738715776083566,0.10177603643808897,-0.029038847918702204
30,0.3,4,locf,12,0.15513528100959784,0.12387476363076766,0.10720490992583769
30,0.3,4,nearest,12,0.24351805289825054,0.18860748350350942,0.012200122229537327
30,0.3,4,linear,12,0.16291595649356336,0.1312247916488306,0.012200122229537319
31,0.3,4,locf,12,0.4562213469340447,0.40373524361053903,0.39548229738339596
31,0.3,4,nearest,12,0.3573350792316482,0.2935700801608508,0.2853171339337077
31,0.3,4,linear,12,0.34669990613728047,0.3002304813309427,0.2853171339337077
32,0.3,4,locf,12,0.1539867960181912,0.13720982518583463,0.04647949231361496
32,0.3,4,nearest,12,0.1584344188470827,0.1315910297712364,-0.045621238587081135
32,0.3,4,linear,12,0.1110280249338576,0.09839466106287652,-0.045621238587081135
33,0.3,4,locf,12,0.6095814655906971,0.46264064308569264,0.24247611791587106
33,0.3,4,nearest,12,0.34040331731472373,0.2423859659584904,0.08678009598296717
33,0.3,4,linear,12,0.2775199688286832,0.2347961597490551,0.08678009598296717
34,0.3,4,locf,12,0.20314298485513071,0.17591484438543312,0.08398125974874766
34,0.3,4,nearest,12,0.31808878756310066,0.22581691040723414,-0.13467496597499604
34,0.3,4,linear,12,0.27937868842097907,0.18937808783982826,-0.13467496597499606
35,0.3,4,locf,12,0.4879245148942205,0.42647087352591817,0.315076783492338
35,0.3,4,nearest,12,0.29304023078540814,0.2200956178483975,0.11951433118061132
35,0.3,4,linear,12,0.23543751887300052,0.2010882671214482,0.11951433118061132
36,0.3,4,locf,12,0.4652067083196248,0.3423523222462295,-0.30367765477404796
36,0.3,4,nearest,12,0.3545955462290107,0.2992360999114681,-0.025618333245712433
36,0.3,4,linear,12,0.14467812927378285,0.1328870783353292,-0.025618333245712385
37,0.3,4,locf,12,0.5030971598421439,0.3497333777754001,0.25398773808430275
37,0.3,4,nearest,12,0.35920921126685684,0.289703227070891,0.12672819278309014
37,0.3,4,linear,12,0.16095433384388472,0.13744060729997312,0.1267281927830901
38,0.3,4,locf,12,0.4728981650026057,0.332142819274902,0.271803837748916
38,0.3,4,nearest,12,0.35224726485881186,0.30254134815704364,0.08945904722822388
38,0.3,4,linear,12,0.23439673708234401,0.20825169028129176,0.08945904722822394
39,0.3,4,locf,12,0.5487453898979355,0.4337184396273073,-0.05824292040126985
39,0.3,4,nearest,12,0.34985894713657323,0.2984698616208065,0.050093122614695236
39,0.3,4,linear,12,0.28803891750076793,0.24782781501100493,0.05009312261469528
40,0.3,4,locf,12,0.3537212099323142,0.3390261175175358,0.0735039583880157
40,0.3,4,nearest,12,0.39230168496583684,0.34721187550988414,0.22573604024295535
40,0.3,4,linear,12,0.3732187302100911,0.34092708253899856,0.22573604024295538
41,0.3,4,locf,12,0.2405974609011845,0.18342186380493683,0.017766551302658435
41,0.3,4,nearest,12,0.30381309098639286,0.2282115850953644,-0.18789890849262383
41,0.3,4,linear,12,0.26028690313050107,0.20164583793821822,-0.1878989084926238
42,0.3,4,locf,12,0.610266263011521,0.41127625381696276,0.27124365815372425
42,0.3,4,nearest,12,0.44870579690560225,0.329283036508139,0.15601570004696305
42,0.3,4,linear,12,0.2440291387311337,0.19517337976800644,0.15601570004696297
43,0.3,4,locf,12,0.5186625205764904,0.48413061322381634,-0.09256128286488091
43,0.3,4,nearest,12,0.46605720934334394,0.4095747597884804,-0.1713388392010273
43,0.3,4,linear,12,0.2439154586771636,0.20770284321982538,-0.17133883920102733
44,0.3,4,locf,12,0.4741826206490338,0.35929492978191074,-0.16527590927941893
44,0.3,4,nearest,12,0.3850969404148193,0.3194170004263421,-0.024226451710484615
44,0.3,4,linear,12,0.3246599373947205,0.2989351752935736,-0.024226451710484608
45,0.3,4,locf,12,0.2541728965983255,0.2182702729862445,-0.04748111501328809
45,0.3,4,nearest,12,0.3002339106158797,0.26922921812381634,-0.02384558486135452
45,0.3,4,linear,12,0.3047556098464387,0.27102203702857547,-0.02384558486135452
46,0.3,4,locf,12,0.20633295242273317,0.17611238404882745,-0.11465464736247272
46,0.3,4,nearest,12,0.24517233012927647,0.19996087259407766,-0.013717327442798318
46,0.3,4,linear,12,0.239924704980476,0.19610627943377815,-0.013717327442798308
47,0.3,4,locf,12,0.27278672243135005,0.2382905236684231,-0.11478602412282433
47,0.3,4,nearest,12,0.34255681150577516,0.309563990843709,-0.061797860651831425
47,0.3,4,linear,12,0.27252993830920436,0.24725772783750524,-0.06179786065183144
48,0.3,4,locf,12,0.6107315660884051,0.5896408165585701,-0.0944592356483897
48,0.3,4,nearest,12,0.39455472789378304,0.3331976926354455,-0.008235626806218121
48,0.3,4,linear,12,0.220278960784003,0.1739633331978808,-0.008235626806218142
1,0.3,8,locf,24,0.3750458632189024,0.3170748338610975,0.005178464657122188
1,0.3,8,nearest,24,0.26272521362883333,0.22400853879938673,-0.048610778610301254
1,0.3,8,linear,24,0.25109854210500565,0.22257952495433242,-0.048610778610301254
2,0.3,8,locf,24,0.849366331278959,0.7523913083425349,0.2855118227476949
2,0.3,8,nearest,24,0.47784187128683847,0.366936898297884,0.1989601799976479
2,0.3,8,linear,24,0.35103134230808686,0.29402584974316676,0.19896017999764792
3,0.3,8,locf,24,0.34714599368640486,0.3085316306204054,0.1331551166200313
3,0.3,8,nearest,24,0.5935878122654454,0.5225127033397586,0.263839535131709
3,0.3,8,linear,24,0.5687119585452519,0.5225127033397586,0.26383953513170894
4,0.3,8,locf,24,0.5040190640490038,0.32335876240179634,0.1278095685879531
4,0.3,8,nearest,24,0.3223078466609225,0.2236907217411843,0.08799872465760404
4,0.3,8,linear,24,0.19882374534580236,0.15101409266916235,0.08799872465760404
5,0.3,8,locf,24,1.1861258283519023,1.0378553101895807,0.09552700772669405
5,0.3,8,nearest,24,0.6929863453029617,0.6319669171639579,0.007507922718191336
5,0.3,8,linear,24,0.20140956312286337,0.16549059271732847,0.0075079227181913235
6,0.3,8,locf,24,0.631868313095451,0.4789958112525707,-0.46422926775921947
6,0.3,8,nearest,24,0.46900847418400415,0.35121711140809,-0.08625443011994006
6,0.3,8,linear,24,0.40772299197112544,0.3317501451758856,-0.08625443011994005
7,0.3,8,locf,24,0.48531395295958807,0.35741484608853646,0.25672615323510994
